id,user_id,account_id,category_id,amount,type,description,date,is_recurring,recurrence_rule,is_reviewed,to_account_id,created_at,updated_at,contact_id
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua sắm đồ cá nhân,50000.0,expense,Đi đo độ cận kính,2025-09-13,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,126000.0,expense,Đi ăn phở trộn dới ín,2025-09-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Dịch vụ khác,125928.0,expense,Đi chơi Nintendo Joystation,2025-09-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Điện thoại,45000.0,expense,Nạp tiền điện thoại,2025-09-13,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,20000.0,expense,Gửi xe civic ở Landmark 6,2025-09-14,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 3,2025-09-15,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Lương chính,13255300.0,income,Lương tháng 8-9,2025-09-15,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,7000000.0,expense,Cho mẹ tiền hằng tháng,2025-09-15,NULL,NULL,NULL,Mẹ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Crypto,2000000.0,NULL,Mua 2tr ETH,2025-09-15,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Tiết kiệm,6000000.0,NULL,Nộp 6tr vào Zalopay nhận lãi ngày,2025-09-15,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,41000.0,expense,Trả Vĩ tiền ăn nem nướng đi đánh cầu,2025-09-15,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,1000000.0,expense,Cho ín 1tr đi Vũng Tàu,2025-09-16,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,2500000.0,expense,Chuyển tiền định kỳ cho mẹ,2025-09-15,NULL,NULL,NULL,Mẹ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nhận lại nợ,2950000.0,income,Mẹ trả lại tiền (nhưng bị trừ 50k do chuyển nhầm vào ACB),2025-09-16,NULL,NULL,NULL,Mẹ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,291280.0,expense,Phúc mua balo shopee,2025-09-17,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Người thân cho tiền,500000.0,income,Em zai góp tiền cho ba ,2025-09-17,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,3000000.0,expense,Cho ba quà sinh nhật,2025-09-18,NULL,NULL,NULL,Ba,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,70000.0,expense,Đổ xăng lần 4,2025-09-19,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,500000.0,expense,Cho ín tiền đi nhậu,2025-09-19,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,800000.0,income,Em zai giả tiền mua balo,2025-09-19,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Sửa thiết bị,1700000.0,expense,Sửa laptop,2025-09-20,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nhận lại nợ,796131.0,income,Rút tiền ShopeePay về,2025-09-19,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,150000.0,expense,Ăn hủ tíu Pi Thái với ín,2025-09-21,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,5000.0,expense,Gửi xe sân cầu lông,2025-09-21,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Hoạt động thể thao,40000.0,expense,Đánh cầu vãng lai với nhóm của Nam,2025-09-21,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,2100000.0,income,Ín cho tiền,2025-09-21,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,100000.0,expense,Cho lại ín tiền mua Bơ sữa dừa ở katinat,2025-09-21,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,4000000.0,expense,Cho lại ín tiền đi chơi,2025-09-21,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Điện thoại,48000.0,expense,Nạp tiền điện thoại,2025-09-22,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,57000.0,expense,Mua ly cf + hộp kẹo,2025-09-22,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua quà,47000.0,expense,Mua quà sn cho bé Vĩ,2025-09-23,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 5,2025-09-24,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,3000.0,expense,Mua ly đá,2025-09-24,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,25000.0,expense,Uống bạc xĩu để chờ ín,2025-09-25,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,100000.0,income,Em zai giả tiền apple music,2025-09-23,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,69000.0,income,Em zai chia đôi tiền ba cho,2025-09-24,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,200000.0,expense,Cho ín tiền mua bánh tam giác,2025-09-21,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nghe nhạc,65000.0,expense,Ứng trước tiền Youtube Premium cho tui và ín,2025-09-28,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Bảo trì bảo dưỡng,5000.0,expense,Bơm lốp xe,2025-09-27,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,1420592.0,expense,Bao cả nhà đi ăn Lẩu bò Triều châu Tian Long,2025-09-27,NULL,NULL,NULL,Bạn bè,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,1500000.0,income,Mẹ giả lại tiền đi ăng,2025-09-27,NULL,NULL,NULL,Mẹ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,134800.0,expense,Mua van nước cho ba trên shopee,2025-09-28,NULL,NULL,NULL,Ba,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,65000.0,expense,Đổ xăng lần 6,2025-09-24,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,550000.0,income,Ín cho tiền,2025-09-29,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,240000.0,expense,Ăn Domino Pizza với ín,2025-09-30,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 1,2025-10-02,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Hoạt động thể thao,86000.0,expense,Đánh cầu với nhóm của chị Thuý,2025-10-02,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,50000.0,expense,Thua kèo cá độ uống yakult uống sau khi uống thuốc,2025-10-04,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,5000.0,expense,Gửi xe sân cầu lông,2025-10-06,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Cho mượn tiền,50000.0,expense,Cho anh Tấn mượn 50k đổ xăng,2025-10-06,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Trả nợ,50000.0,expense,Anh Tấn trả lại 50k đổ xăng,2025-10-07,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Thu nhập phụ,2000000.0,income,anh Bảo ứng trước tiền job PETROVIETNAM (đã cho anh bâu 1tr),2025-10-09,NULL,NULL,NULL,Đối tác,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 2,2025-10-09,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Bảo trì bảo dưỡng,185000.0,expense,Thay nhớt máy tại km số 419000,2025-10-11,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,289440.0,expense,Ăn cơm niêu thiên lý với ín,2025-10-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,66000.0,expense,Mua đồ ăn ở Ministop cho ín,2025-10-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,68000.0,expense,Đổ xăng lần 3,2025-10-12,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,201520.0,expense,Mua lăn nách trên shopee,2025-10-13,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,200000.0,income,Ín cho tìn đi đếc,2025-10-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Dịch vụ khác,670000.0,expense,Đi bliss với ín,2025-10-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,340000.0,income,Ín gửi tiền mua dùm ín x2 bình đun siêu tốc,2025-10-14,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua quà,161000.0,expense,Chuyển tiền mua quà chị Mai cho chị Hằng,2025-10-14,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Lương chính,13805300.0,income,Lương tháng 9-10,2025-10-15,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,2500000.0,expense,Cho mẹ tiền hằng tháng,2025-10-15,NULL,NULL,NULL,Mẹ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Tiết kiệm,3000000.0,NULL,Nộp 6tr vào Zalopay nhận lãi ngày,2025-10-15,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua quà,175000.0,expense,Mua quà cho dì Nguyệt chuyển tiền cho má,2025-10-15,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,15000.0,expense,Mua cà phê bụi,2025-10-15,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua quà,50000.0,expense,Góp tiền mua quà chung cty cho dì Nguyệt,2025-10-15,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 4,2025-10-16,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,659072.0,expense,Mua đồ trên shopee,2025-10-18,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Hoạt động thể thao,22000.0,expense,Đánh cầu với nhóm của Long,2025-10-19,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,76500.0,expense,Ăn mì trộn tên lửa với ín,2025-10-19,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,30000.0,expense,Mùa trà sữa cho ín,2025-10-19,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,40000.0,expense,Mua 2 chai nước sâm ,2025-10-19,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,15000.0,expense,Mua cà phê bụi,2025-10-21,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,128059.0,expense,Mua 6 bàn chải trên shopee,2025-10-20,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 5,2025-10-22,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,AI,139000.0,expense,Mua GPT từ anh Hiếu,2025-10-22,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,130000.0,expense,Ăn sinh nhật dì Nguyệt,2025-10-21,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,1000000.0,expense,Cho ín tiền nhổ răng khôn,2025-09-22,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,30000.0,expense,Đổ xăng lần 6,2025-10-26,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,140000.0,expense,Mua Jolibee về nhà ăn,2025-10-25,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,384480.0,expense,Ăn Unatoto với em zai,2025-10-25,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Người thân cho tiền,380000.0,income,Em zai zả lại tiền ăn Unatoto,2025-10-25,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,113000.0,expense,Ăn bò bít tết 100g với ín,2025-10-26,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,500349.0,expense,Em zai mua đồ đi nvqs,2025-10-26,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,132845.0,income,Rút tiền ShopeePay về,2025-10-26,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,20000.0,expense,Mua cà phê gs25,2025-10-27,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,1000000.0,expense,Cho ín 1tr đi nhổ răng,2025-10-27,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nghe nhạc,32500.0,expense,Ứng trước tiền Youtube Premium của chú tí,2025-10-27,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,10000.0,expense,Mua nước suối ở sân cầu lông,2025-10-27,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,5000.0,expense,Gửi xe sân cầu lông,2025-10-27,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Hoạt động thể thao,45000.0,expense,Đánh cầu nhóm chị Thuý,2025-10-27,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,60000.0,expense,Ăn bún chả hà nội với Vĩ,2025-10-28,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,59000.0,expense,Đổ xăng lần 7,2025-10-28,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho mượn tiền,3000000.0,expense,Cho chú tí mượn 3tr,2025-10-28,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,39000.0,expense,Trả anh bâu kìm bóp tay,2025-10-29,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,70000.0,expense,Đổ xăng lần 1,2025-11-01,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,49000.0,expense,Ăn thử cơm gà mới trên Grab,2025-11-01,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,255000.0,expense,Ăn lẩu cá với em zai,2025-11-01,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,321840.0,expense,Ăn Kokoria với em zai,2025-11-02,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,130000.0,expense,Ăn cơm phủ trứng với ín,2025-11-02,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,9000.0,expense,Mua bánh ngọt Otto cho em zai,2025-11-02,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,30000.0,expense,Ún soda với ín,2025-11-02,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua quà,76000.0,expense,Mua quà cho chị Hằng và chị Trúc,2025-11-04,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Thu nhập phụ,3500000.0,income,anh Bảo trả nốt tiền còn lại của Petro,2025-11-06,NULL,NULL,NULL,Đối tác,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 2,2025-11-05,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Phí qua BOT,1000000.0,expense,Gửi ba tiền qua trạm thu phí,2025-11-07,NULL,NULL,NULL,Ba,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,40000.0,expense,Ăn cơm Jolibee,2025-11-07,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Điện thoại,49000.0,expense,Nạp tiền điện thoại,2025-11-07,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Thu nhập phụ,1000000.0,income,Mẹ đưa 1tr để mua chả cá của bà nội,2025-11-07,NULL,NULL,NULL,Đối tác,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Tour,2150000.0,expense,Cọc combo 3n2đ ở Phú Quốc,2025-11-07,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nhận lại nợ,566000.0,income,Rút quỹ đi chơi,2025-11-07,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Tour,2450000.0,expense,Trả phần còn lại combo 3n2đ ở Phú Quốc,2025-11-08,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Nhận lại nợ,1000000.0,income,Chú tí rút giùm 1tr cấn qua nợ của chú tí,2025-11-08,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Người thân cho tiền,1000000.0,income,Cô Lan (bạn cô sáu) cho tiền,2025-11-08,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Trả nợ,1000000.0,expense,Đưa cô hai tiền mua chả cá,2025-11-08,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,201000.0,expense,Trả chú tí tiền ăn Phở Hiền,2025-11-09,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,8000.0,expense,Gửi civic ở sân bay cam ranh,2025-11-09,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Người thân cho tiền,1000000.0,income,Ông ngoại cho tiền,2025-11-09,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Người thân cho tiền,500000.0,income,Bà nội cho tiền đổ xăng,2025-11-09,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,219000.0,expense,Mua starbuck cho anh bâu với chị Ngọc,2025-11-10,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,58000.0,expense,Đổ xăng lần 3,2025-11-11,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,1349628.0,expense,Mua đồ trên shopee,2025-11-11,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,178000.0,expense,Ăn Texas với ín,2025-11-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,180000.0,income,Ín giả tiền ăn Texas,2025-11-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Bảo trì bảo dưỡng,3000.0,expense,Bơm lốp,2025-11-11,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Vé xe,1040000.0,expense,Mua vé xe khứ hồi choa 2 đứa,2025-11-11,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Khách sạn/Homestay,400000.0,expense,Chuyển phần còn lại của Khách sạn Thành Vinh,2025-11-11,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nhận lại nợ,2000000.0,income,Chú tí trả tiền 3tr cho mượn,2025-11-13,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,450000.0,expense,Mua máy phun tinh dầu cho chú tí,2025-11-13,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Khách sạn/Homestay,400000.0,expense,Chuyển phần cọc Khách sạn Thành Vinh cho ín,2025-11-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Khách sạn/Homestay,600000.0,expense,Chuyển phần ks Kalia cho ín,2025-11-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Vé tàu,720000.0,expense,Chuyển tiền vé tàu cho ín,2025-11-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Lương chính,12870763.0,income,Lương tháng 9-10,2025-11-14,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,2500000.0,expense,Cho mẹ tiền hằng tháng,2025-11-14,NULL,NULL,NULL,Mẹ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Tiết kiệm,3000000.0,NULL,Nộp 6tr vào Zalopay nhận lãi ngày,2025-11-14,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,63000.0,expense,Mua đồ mì với thèn phúc,2025-11-13,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
